stratum,round,selector,layer,gpu_ms
1,6,3,7,0.139292
1,6,3,8,0.138750
1,6,3,9,0.138875
1,6,3,10,0.138917
1,6,3,11,0.139375
1,6,3,12,0.139625
1,6,3,13,0.138500
1,6,3,14,0.138917
1,6,3,15,0.138625
1,6,3,16,0.138958
1,6,3,17,0.138958
1,6,3,18,0.138625
1,6,3,19,0.139875
1,6,3,20,0.138708
1,6,3,21,0.138875
1,6,3,22,0.139000
1,6,3,23,0.138750
1,6,3,24,0.138583
1,6,3,25,0.138625
1,6,3,26,0.139083
1,6,3,27,0.138917
1,6,3,28,0.138708
1,6,3,29,0.138500
1,6,3,30,0.138875
1,6,3,31,0.138292
1,6,3,32,0.138208
1,6,3,33,0.138417
1,6,3,34,0.139500
1,6,3,35,0.138667
1,6,3,36,0.138083
1,6,3,37,0.139417
1,6,3,38,0.138250
1,6,3,39,0.138208
1,6,3,40,0.138375
1,6,3,41,0.139167
1,6,3,42,0.138417
1,6,2,0,0.249083
1,6,2,1,0.248333
1,6,2,2,0.248125
1,6,2,3,0.247458
1,6,2,4,0.248292
1,6,2,5,0.248750
1,6,2,6,0.248250
1,6,2,7,0.247708
1,6,2,8,0.248250
1,6,2,9,0.249417
1,6,2,10,0.247708
1,6,2,11,0.248000
1,6,2,12,0.247667
1,6,2,13,0.247000
1,6,2,14,0.249583
1,6,2,15,0.247458
1,6,2,16,0.248250
1,6,2,17,0.247000
1,6,2,18,0.248125
1,6,2,19,0.249208
1,6,2,20,0.248000
1,6,2,21,0.248250
1,6,2,22,0.246500
1,6,2,23,0.249250
1,6,2,24,0.249250
1,6,2,25,0.248292
1,6,2,26,0.248208
1,6,2,27,0.248750
1,6,2,28,0.247750
1,6,2,29,0.248250
1,6,2,30,0.246875
1,6,2,31,0.247708
1,6,2,32,0.248167
1,6,2,33,0.247625
1,6,2,34,0.247500
1,6,2,35,0.247875
1,6,2,36,0.246375
1,6,2,37,0.248625
1,6,2,38,0.247458
1,6,2,39,0.248250
1,6,2,40,0.247208
1,6,2,41,0.248500
1,6,2,42,0.247250
1,6,0,0,0.248042
1,6,0,1,0.247750
1,6,0,2,0.248208
1,6,0,3,0.247292
1,6,0,4,0.248375
1,6,0,5,0.248708
1,6,0,6,0.246625
1,6,0,7,0.246958
1,6,0,8,0.249000
1,6,0,9,0.248250
1,6,0,10,0.249042
1,6,0,11,0.248917
1,6,0,12,0.247292
1,6,0,13,0.248500
1,6,0,14,0.249000
1,6,0,15,0.249125
1,6,0,16,0.249167
1,6,0,17,0.247375
1,6,0,18,0.247792
1,6,0,19,0.248708
1,6,0,20,0.246750
1,6,0,21,0.246625
1,6,0,22,0.248542
1,6,0,23,0.248333
1,6,0,24,0.246917
1,6,0,25,0.247708
1,6,0,26,0.248500
1,6,0,27,0.248042
1,6,0,28,0.248000
1,6,0,29,0.248625
1,6,0,30,0.248833
1,6,0,31,0.247875
1,6,0,32,0.247917
1,6,0,33,0.248167
1,6,0,34,0.248375
1,6,0,35,0.248167
1,6,0,36,0.248042
1,6,0,37,0.249125
1,6,0,38,0.247208
1,6,0,39,0.247750
1,6,0,40,0.248875
1,6,0,41,0.248917
1,6,0,42,0.248792
1,6,4,0,0.139875
1,6,4,1,0.138500
1,6,4,2,0.138333
1,6,4,3,0.137792
1,6,4,4,0.138750
1,6,4,5,0.140000
1,6,4,6,0.140875
1,6,4,7,0.141333
1,6,4,8,0.141250
1,6,4,9,0.140250
1,6,4,10,0.143000
1,6,4,11,0.142792
1,6,4,12,0.140958
1,6,4,13,0.140083
1,6,4,14,0.140500
1,6,4,15,0.140583
1,6,4,16,0.139208
1,6,4,17,0.138583
1,6,4,18,0.139000
1,6,4,19,0.139625
1,6,4,20,0.138750
1,6,4,21,0.139750
1,6,4,22,0.139667
1,6,4,23,0.138917
1,6,4,24,0.139667
1,6,4,25,0.140208
1,6,4,26,0.139500
1,6,4,27,0.139125
1,6,4,28,0.139250
1,6,4,29,0.139500
1,6,4,30,0.140458
1,6,4,31,0.139625
1,6,4,32,0.139542
1,6,4,33,0.140625
1,6,4,34,0.153917
1,6,4,35,0.166167
1,6,4,36,0.162625
1,6,4,37,0.162750
1,6,4,38,0.171000
1,6,4,39,0.166083
1,6,4,40,0.165167
1,6,4,41,0.171375
1,6,4,42,0.163750
1,7,4,0,0.176333
1,7,4,1,0.166875
1,7,4,2,0.169250
1,7,4,3,0.169042
1,7,4,4,0.174625
1,7,4,5,0.161833
1,7,4,6,0.164000
1,7,4,7,0.174333
1,7,4,8,0.164250
1,7,4,9,0.147375
1,7,4,10,0.165958
1,7,4,11,0.149500
1,7,4,12,0.154083
1,7,4,13,0.172000
1,7,4,14,0.144625
1,7,4,15,0.142542
1,7,4,16,0.141292
1,7,4,17,0.139708
1,7,4,18,0.139375
1,7,4,19,0.142708
1,7,4,20,0.140458
1,7,4,21,0.139292
1,7,4,22,0.139208
1,7,4,23,0.138750
1,7,4,24,0.138625
1,7,4,25,0.140542
1,7,4,26,0.140458
1,7,4,27,0.141125
1,7,4,28,0.141792
1,7,4,29,0.139583
1,7,4,30,0.138250
1,7,4,31,0.138042
1,7,4,32,0.137750
1,7,4,33,0.138625
1,7,4,34,0.140583
1,7,4,35,0.139000
1,7,4,36,0.137750
1,7,4,37,0.139708
1,7,4,38,0.138667
1,7,4,39,0.138417
1,7,4,40,0.138250
1,7,4,41,0.139667
1,7,4,42,0.139125
1,7,3,0,0.140625
1,7,3,1,0.140333
1,7,3,2,0.139125
1,7,3,3,0.138042
1,7,3,4,0.138375
1,7,3,5,0.141750
1,7,3,6,0.139958
1,7,3,7,0.138500
1,7,3,8,0.139125
1,7,3,9,0.142083
1,7,3,10,0.141500
1,7,3,11,0.148083
1,7,3,12,0.186375
1,7,3,13,0.146208
1,7,3,14,0.140125
1,7,3,15,0.139875
1,7,3,16,0.141500
1,7,3,17,0.185500
1,7,3,18,0.144625
1,7,3,19,0.139583
1,7,3,20,0.139125
1,7,3,21,0.138542
1,7,3,22,0.139000
1,7,3,23,0.140833
1,7,3,24,0.138500
1,7,3,25,0.138625
1,7,3,26,0.138583
1,7,3,27,0.138500
1,7,3,28,0.138625
1,7,3,29,0.138167
1,7,3,30,0.138708
1,7,3,31,0.138667
1,7,3,32,0.138417
1,7,3,33,0.138500
1,7,3,34,0.138667
1,7,3,35,0.138125
1,7,3,36,0.140125
1,7,3,37,0.140792
1,7,3,38,0.139958
1,7,3,39,0.140625
1,7,3,40,0.138917
1,7,3,41,0.139042
1,7,3,42,0.138625
1,7,2,0,0.248667
1,7,2,1,0.247417
1,7,2,2,0.248125
1,7,2,3,0.248167
1,7,2,4,0.247542
1,7,2,5,0.247708
1,7,2,6,0.247250
1,7,2,7,0.247875
1,7,2,8,0.248250
1,7,2,9,0.247125
1,7,2,10,0.247542
1,7,2,11,0.247792
1,7,2,12,0.248125
1,7,2,13,0.247667
1,7,2,14,0.248375
1,7,2,15,0.248042
1,7,2,16,0.247667
1,7,2,17,0.248958
1,7,2,18,0.248000
1,7,2,19,0.249292
1,7,2,20,0.246875
1,7,2,21,0.248792
1,7,2,22,0.247125
1,7,2,23,0.247958
1,7,2,24,0.248792
1,7,2,25,0.248042
1,7,2,26,0.247792
1,7,2,27,0.248625
1,7,2,28,0.248083
1,7,2,29,0.248750
1,7,2,30,0.246833
1,7,2,31,0.248042
1,7,2,32,0.247708
1,7,2,33,0.248083
1,7,2,34,0.247125
1,7,2,35,0.249167
1,7,2,36,0.246625
1,7,2,37,0.249625
1,7,2,38,0.247958
1,7,2,39,0.248542
1,7,2,40,0.248208
1,7,2,41,0.247833
1,7,2,42,0.248125
1,7,0,0,0.248417
1,7,0,1,0.249917
1,7,0,2,0.247542
1,7,0,3,0.248125
1,7,0,4,0.248458
1,7,0,5,0.248458
1,7,0,6,0.248417
1,7,0,7,0.248250
1,7,0,8,0.248500
1,7,0,9,0.248000
1,7,0,10,0.248042
1,7,0,11,0.247833
1,7,0,12,0.248167
1,7,0,13,0.246875
1,7,0,14,0.249000
1,7,0,15,0.247458
1,7,0,16,0.247250
1,7,0,17,0.248500
1,7,0,18,0.246625
1,7,0,19,0.248625
1,7,0,20,0.248250
1,7,0,21,0.249333
1,7,0,22,0.247542
1,7,0,23,0.247500
1,7,0,24,0.248625
1,7,0,25,0.247125
1,7,0,26,0.248042
1,7,0,27,0.249250
1,7,0,28,0.248875
1,7,0,29,0.248875
1,7,0,30,0.248125
1,7,0,31,0.249208
1,7,0,32,0.248625
1,7,0,33,0.247958
1,7,0,34,0.247625
1,7,0,35,0.248500
1,7,0,36,0.248875
1,7,0,37,0.248125
1,7,0,38,0.247250
1,7,0,39,0.248250
1,7,0,40,0.248708
1,7,0,41,0.250208
1,7,0,42,0.247875
1,8,0,0,0.249500
1,8,0,1,0.248750
1,8,0,2,0.249500
1,8,0,3,0.248333
1,8,0,4,0.247875
1,8,0,5,0.248708
1,8,0,6,0.248708
1,8,0,7,0.247667
1,8,0,8,0.247958
1,8,0,9,0.248458
1,8,0,10,0.248667
1,8,0,11,0.248125
1,8,0,12,0.246750
1,8,0,13,0.247667
1,8,0,14,0.248750
1,8,0,15,0.247708
1,8,0,16,0.247875
1,8,0,17,0.249125
1,8,0,18,0.247917
1,8,0,19,0.247375
1,8,0,20,0.248000
1,8,0,21,0.248208
1,8,0,22,0.247875
1,8,0,23,0.247792
1,8,0,24,0.247500
1,8,0,25,0.247208
1,8,0,26,0.246583
1,8,0,27,0.248750
1,8,0,28,0.247500
1,8,0,29,0.247625
1,8,0,30,0.248542
1,8,0,31,0.246750
1,8,0,32,0.248167
1,8,0,33,0.247792
1,8,0,34,0.248042
1,8,0,35,0.248250
1,8,0,36,0.247667
1,8,0,37,0.248583
1,8,0,38,0.247542
1,8,0,39,0.248625
1,8,0,40,0.249125
1,8,0,41,0.248167
1,8,0,42,0.248000
1,8,2,0,0.250625
1,8,2,1,0.246250
1,8,2,2,0.247875
1,8,2,3,0.249375
1,8,2,4,0.248583
1,8,2,5,0.248125
1,8,2,6,0.248750
1,8,2,7,0.250500
1,8,2,8,0.249375
1,8,2,9,0.246625
1,8,2,10,0.247250
1,8,2,11,0.248500
1,8,2,12,0.247500
1,8,2,13,0.248208
1,8,2,14,0.246917
1,8,2,15,0.248042
1,8,2,16,0.247750
1,8,2,17,0.247000
1,8,2,18,0.248542
1,8,2,19,0.247625
1,8,2,20,0.248000
1,8,2,21,0.249083
1,8,2,22,0.247833
1,8,2,23,0.248792
1,8,2,24,0.248500
1,8,2,25,0.249333
1,8,2,26,0.246875
1,8,2,27,0.248000
1,8,2,28,0.248167
1,8,2,29,0.248125
1,8,2,30,0.248333
1,8,2,31,0.247542
1,8,2,32,0.248708
1,8,2,33,0.247375
1,8,2,34,0.247042
1,8,2,35,0.248125
1,8,2,36,0.249083
1,8,2,37,0.248625
1,8,2,38,0.246875
1,8,2,39,0.247875
1,8,2,40,0.247583
1,8,2,41,0.248875
1,8,2,42,0.247000
1,8,3,0,0.139125
1,8,3,1,0.138333
1,8,3,2,0.138000
1,8,3,3,0.138167
1,8,3,4,0.138792
1,8,3,5,0.138500
1,8,3,6,0.138000
1,8,3,7,0.137958
1,8,3,8,0.138625
1,8,3,9,0.138375
1,8,3,10,0.138500
1,8,3,11,0.137750
1,8,3,12,0.137958
1,8,3,13,0.137958
1,8,3,14,0.138292
1,8,3,15,0.138458
1,8,3,16,0.138500
1,8,3,17,0.138500
1,8,3,18,0.138333
1,8,3,19,0.138458
1,8,3,20,0.140375
1,8,3,21,0.138958
1,8,3,22,0.137875
1,8,3,23,0.138250
1,8,3,24,0.138417
1,8,3,25,0.138500
1,8,3,26,0.140125
1,8,3,27,0.139875
1,8,3,28,0.139250
1,8,3,29,0.139792
1,8,3,30,0.139292
1,8,3,31,0.138375
1,8,3,32,0.137875
1,8,3,33,0.138292
1,8,3,34,0.138667
1,8,3,35,0.139250
1,8,3,36,0.138042
1,8,3,37,0.137750
1,8,3,38,0.137792
1,8,3,39,0.137750
1,8,3,40,0.138125
1,8,3,41,0.138917
1,8,3,42,0.138417
1,8,4,0,0.138458
1,8,4,1,0.138292
1,8,4,2,0.138292
1,8,4,3,0.137958
1,8,4,4,0.138625
1,8,4,5,0.138375
1,8,4,6,0.138875
1,8,4,7,0.138083
1,8,4,8,0.137792
1,8,4,9,0.137792
1,8,4,10,0.138250
1,8,4,11,0.138208
1,8,4,12,0.138292
1,8,4,13,0.137958
1,8,4,14,0.137875
1,8,4,15,0.138875
1,8,4,16,0.140292
1,8,4,17,0.138833
1,8,4,18,0.138750
1,8,4,19,0.139250
1,8,4,20,0.139000
1,8,4,21,0.140125
1,8,4,22,0.140542
1,8,4,23,0.175833
1,8,4,24,0.159208
1,8,4,25,0.141750
1,8,4,26,0.138917
1,8,4,27,0.140000
1,8,4,28,0.140750
1,8,4,29,0.185250
1,8,4,30,0.144292
1,8,4,31,0.138667
1,8,4,32,0.138375
1,8,4,33,0.138125
1,8,4,34,0.138625
1,8,4,35,0.138125
1,8,4,36,0.139792
1,8,4,37,0.140250
1,8,4,38,0.139333
1,8,4,39,0.140000
1,8,4,40,0.139375
1,8,4,41,0.139083
1,8,4,42,0.138250
1,9,2,0,0.249375
1,9,2,1,0.248667
1,9,2,2,0.247833
1,9,2,3,0.248333
1,9,2,4,0.248250
1,9,2,5,0.249375
1,9,2,6,0.247583
1,9,2,7,0.248500
1,9,2,8,0.248750
1,9,2,9,0.247875
1,9,2,10,0.248583
1,9,2,11,0.249750
1,9,2,12,0.248542
1,9,2,13,0.248042
1,9,2,14,0.249625
1,9,2,15,0.247750
1,9,2,16,0.247250
1,9,2,17,0.248208
1,9,2,18,0.248875
1,9,2,19,0.250083
1,9,2,20,0.247750
1,9,2,21,0.248000
1,9,2,22,0.247250
1,9,2,23,0.247458
1,9,2,24,0.246125
1,9,2,25,0.247875
1,9,2,26,0.246750
1,9,2,27,0.248333
1,9,2,28,0.249250
1,9,2,29,0.248208
1,9,2,30,0.248958
1,9,2,31,0.248792
1,9,2,32,0.247625
1,9,2,33,0.247333
1,9,2,34,0.248292
1,9,2,35,0.248583
1,9,2,36,0.248917
1,9,2,37,0.255625
1,9,2,38,0.248667
1,9,2,39,0.247875
1,9,2,40,0.249458
1,9,2,41,0.249000
1,9,2,42,0.249042
1,9,3,0,0.138500
1,9,3,1,0.137958
1,9,3,2,0.138042
1,9,3,3,0.137667
1,9,3,4,0.139292
1,9,3,5,0.138250
1,9,3,6,0.138333
1,9,3,7,0.138500
1,9,3,8,0.138250
1,9,3,9,0.138958
1,9,3,10,0.138583
1,9,3,11,0.140292
1,9,3,12,0.138500
1,9,3,13,0.138667
1,9,3,14,0.139000
1,9,3,15,0.138875
1,9,3,16,0.138625
1,9,3,17,0.138292
1,9,3,18,0.138500
1,9,3,19,0.138750
1,9,3,20,0.138500
1,9,3,21,0.138250
1,9,3,22,0.137875
1,9,3,23,0.138667
1,9,3,24,0.138125
1,9,3,25,0.140500
1,9,3,26,0.138583
1,9,3,27,0.138625
1,9,3,28,0.138833
1,9,3,29,0.137875
1,9,3,30,0.138375
1,9,3,31,0.138125
1,9,3,32,0.138500
1,9,3,33,0.138500
1,9,3,34,0.138417
1,9,3,35,0.137875
1,9,3,36,0.138208
1,9,3,37,0.138958
1,9,3,38,0.139875
1,9,3,39,0.139625
1,9,3,40,0.139208
1,9,3,41,0.140125
1,9,3,42,0.140750
1,9,4,0,0.140250
1,9,4,1,0.140667
1,9,4,2,0.139333
1,9,4,3,0.137833
1,9,4,4,0.139875
1,9,4,5,0.138625
1,9,4,6,0.138125
1,9,4,7,0.137750
1,9,4,8,0.137625
1,9,4,9,0.137875
1,9,4,10,0.138125
1,9,4,11,0.138083
1,9,4,12,0.137375
1,9,4,13,0.137875
1,9,4,14,0.138625
1,9,4,15,0.138583
1,9,4,16,0.137667
1,9,4,17,0.137708
1,9,4,18,0.138125
1,9,4,19,0.138750
1,9,4,20,0.138250
1,9,4,21,0.138708
1,9,4,22,0.138375
1,9,4,23,0.138583
1,9,4,24,0.138208
1,9,4,25,0.138667
1,9,4,26,0.138625
1,9,4,27,0.138125
1,9,4,28,0.138000
1,9,4,29,0.138417
1,9,4,30,0.138875
1,9,4,31,0.138667
1,9,4,32,0.137542
1,9,4,33,0.138500
1,9,4,34,0.138750
1,9,4,35,0.139583
1,9,4,36,0.138250
1,9,4,37,0.137875
1,9,4,38,0.138833
1,9,4,39,0.138417
1,9,4,40,0.138375
1,9,4,41,0.138875
1,9,4,42,0.138542
1,9,0,0,0.250667
1,9,0,1,0.249750
1,9,0,2,0.248542
1,9,0,3,0.249875
1,9,0,4,0.250500
1,9,0,5,0.248208
1,9,0,6,0.247833
1,9,0,7,0.253958
1,9,0,8,0.253750
1,9,0,9,0.248875
1,9,0,10,0.248708
1,9,0,11,0.249625
1,9,0,12,0.248083
1,9,0,13,0.248792
1,9,0,14,0.248500
1,9,0,15,0.248917
1,9,0,16,0.248208
1,9,0,17,0.248500
1,9,0,18,0.248417
1,9,0,19,0.248458
1,9,0,20,0.247833
1,9,0,21,0.247625
1,9,0,22,0.248125
1,9,0,23,0.248917
1,9,0,24,0.248250
1,9,0,25,0.246875
1,9,0,26,0.248208
1,9,0,27,0.248625
1,9,0,28,0.249250
1,9,0,29,0.247708
1,9,0,30,0.248292
1,9,0,31,0.248375
1,9,0,32,0.247500
1,9,0,33,0.248125
1,9,0,34,0.248250
1,9,0,35,0.247750
1,9,0,36,0.247625
1,9,0,37,0.248750
1,9,0,38,0.247625
1,9,0,39,0.249875
1,9,0,40,0.249125
1,9,0,41,0.248750
1,9,0,42,0.248500
1,10,3,0,0.142667
1,10,3,1,0.140792
1,10,3,2,0.140083
1,10,3,3,0.140250
1,10,3,4,0.141375
1,10,3,5,0.141250
1,10,3,6,0.139792
1,10,3,7,0.140083
1,10,3,8,0.139667
1,10,3,9,0.138958
1,10,3,10,0.139333
1,10,3,11,0.139792
1,10,3,12,0.138750
1,10,3,13,0.138125
1,10,3,14,0.138500
1,10,3,15,0.138792
1,10,3,16,0.138000
1,10,3,17,0.138125
1,10,3,18,0.138083
1,10,3,19,0.138542
1,10,3,20,0.137708
1,10,3,21,0.137875
1,10,3,22,0.137792
1,10,3,23,0.138625
1,10,3,24,0.138000
1,10,3,25,0.138333
1,10,3,26,0.138375
1,10,3,27,0.138042
1,10,3,28,0.138375
1,10,3,29,0.138125
1,10,3,30,0.138000
1,10,3,31,0.138042
1,10,3,32,0.138250
1,10,3,33,0.138167
1,10,3,34,0.138917
1,10,3,35,0.138125
1,10,3,36,0.137667
1,10,3,37,0.138458
1,10,3,38,0.138458
1,10,3,39,0.137875
1,10,3,40,0.138250
1,10,3,41,0.138625
1,10,3,42,0.138250
1,10,4,0,0.139000
1,10,4,1,0.138292
1,10,4,2,0.138125
1,10,4,3,0.138458
1,10,4,4,0.138458
1,10,4,5,0.138000
1,10,4,6,0.138125
1,10,4,7,0.140250
1,10,4,8,0.139667
1,10,4,9,0.139042
1,10,4,10,0.139750
1,10,4,11,0.139958
1,10,4,12,0.139375
1,10,4,13,0.141792
1,10,4,14,0.141333
1,10,4,15,0.139250
1,10,4,16,0.140375
1,10,4,17,0.139750
1,10,4,18,0.139000
1,10,4,19,0.138833
1,10,4,20,0.138292
1,10,4,21,0.138042
1,10,4,22,0.138125
1,10,4,23,0.139375
1,10,4,24,0.137833
1,10,4,25,0.138000
1,10,4,26,0.137875
1,10,4,27,0.138375
1,10,4,28,0.138292
1,10,4,29,0.137750
1,10,4,30,0.138458
1,10,4,31,0.137750
1,10,4,32,0.138208
1,10,4,33,0.138250
1,10,4,34,0.142083
1,10,4,35,0.138375
1,10,4,36,0.139083
1,10,4,37,0.141292
1,10,4,38,0.138375
1,10,4,39,0.137958
1,10,4,40,0.137833
1,10,4,41,0.140833
1,10,4,42,0.139083
1,10,0,0,0.248792
1,10,0,1,0.248375
1,10,0,2,0.247250
1,10,0,3,0.250375
1,10,0,4,0.247292
1,10,0,5,0.247917
1,10,0,6,0.249625
1,10,0,7,0.249250
1,10,0,8,0.248917
1,10,0,9,0.248000
1,10,0,10,0.248667
1,10,0,11,0.250000
1,10,0,12,0.249417
1,10,0,13,0.249583
1,10,0,14,0.250625
1,10,0,15,0.248042
1,10,0,16,0.248750
1,10,0,17,0.248292
1,10,0,18,0.249875
1,10,0,19,0.250625
1,10,0,20,0.248333
1,10,0,21,0.248083
1,10,0,22,0.247833
1,10,0,23,0.247250
1,10,0,24,0.248750
1,10,0,25,0.247500
1,10,0,26,0.248625
1,10,0,27,0.249125
1,10,0,28,0.247875
1,10,0,29,0.248000
1,10,0,30,0.246917
1,10,0,31,0.249250
1,10,0,32,0.249417
1,10,0,33,0.248833
1,10,0,34,0.248458
1,10,0,35,0.249417
1,10,0,36,0.249000
1,10,0,37,0.249000
1,10,0,38,0.248750
1,10,0,39,0.248375
1,10,0,40,0.247875
1,10,0,41,0.249125
1,10,0,42,0.248375
1,10,2,0,0.249583
1,10,2,1,0.248792
1,10,2,2,0.247750
1,10,2,3,0.247292
1,10,2,4,0.247500
1,10,2,5,0.248625
1,10,2,6,0.249292
1,10,2,7,0.248458
1,10,2,8,0.247750
1,10,2,9,0.248875
1,10,2,10,0.258375
1,10,2,11,0.249125
1,10,2,12,0.248000
1,10,2,13,0.248250
1,10,2,14,0.249250
1,10,2,15,0.249000
1,10,2,16,0.248875
1,10,2,17,0.250000
1,10,2,18,0.247583
1,10,2,19,0.248375
1,10,2,20,0.249083
1,10,2,21,0.250000
1,10,2,22,0.248000
1,10,2,23,0.248500
1,10,2,24,0.248125
1,10,2,25,0.247833
1,10,2,26,0.246833
1,10,2,27,0.249125
1,10,2,28,0.249083
1,10,2,29,0.247750
1,10,2,30,0.247792
1,10,2,31,0.247750
1,10,2,32,0.249292
1,10,2,33,0.248375
1,10,2,34,0.248000
1,10,2,35,0.248458
1,10,2,36,0.248000
1,10,2,37,0.248875
1,10,2,38,0.247625
1,10,2,39,0.248625
1,10,2,40,0.249375
1,10,2,41,0.248750
1,10,2,42,0.249250
1,11,4,0,0.138667
1,11,4,1,0.137458
1,11,4,2,0.139250
1,11,4,3,0.137625
1,11,4,4,0.140042
1,11,4,5,0.140208
1,11,4,6,0.139500
1,11,4,7,0.139917
1,11,4,8,0.137250
1,11,4,9,0.137500
1,11,4,10,0.137542
1,11,4,11,0.138250
1,11,4,12,0.137625
1,11,4,13,0.137833
1,11,4,14,0.137375
1,11,4,15,0.139000
1,11,4,16,0.137583
1,11,4,17,0.137625
1,11,4,18,0.136875
1,11,4,19,0.137500
1,11,4,20,0.137500
1,11,4,21,0.138042
1,11,4,22,0.137708
1,11,4,23,0.137667
1,11,4,24,0.137000
1,11,4,25,0.137375
1,11,4,26,0.137583
1,11,4,27,0.137250
1,11,4,28,0.137167
1,11,4,29,0.136833
1,11,4,30,0.138458
1,11,4,31,0.137250
1,11,4,32,0.136583
1,11,4,33,0.137333
1,11,4,34,0.137625
1,11,4,35,0.137083
1,11,4,36,0.136792
1,11,4,37,0.137375
1,11,4,38,0.136625
1,11,4,39,0.137000
1,11,4,40,0.137167
1,11,4,41,0.137333
1,11,4,42,0.136750
1,11,0,0,0.249500
1,11,0,1,0.248750
1,11,0,2,0.248667
1,11,0,3,0.247625
1,11,0,4,0.248292
1,11,0,5,0.248125
1,11,0,6,0.249042
1,11,0,7,0.248375
1,11,0,8,0.248750
1,11,0,9,0.249167
1,11,0,10,0.249917
1,11,0,11,0.247375
1,11,0,12,0.246250
1,11,0,13,0.247000
1,11,0,14,0.248958
1,11,0,15,0.248375
1,11,0,16,0.248375
1,11,0,17,0.249000
1,11,0,18,0.247750
1,11,0,19,0.248583
1,11,0,20,0.247000
1,11,0,21,0.247875
1,11,0,22,0.249458
1,11,0,23,0.248875
1,11,0,24,0.248792
1,11,0,25,0.247583
1,11,0,26,0.248000
1,11,0,27,0.249417
1,11,0,28,0.248458
1,11,0,29,0.247958
1,11,0,30,0.246917
1,11,0,31,0.248708
1,11,0,32,0.248500
1,11,0,33,0.248542
1,11,0,34,0.247875
1,11,0,35,0.248417
1,11,0,36,0.247333
1,11,0,37,0.248083
1,11,0,38,0.248083
1,11,0,39,0.247542
1,11,0,40,0.247875
1,11,0,41,0.249333
1,11,0,42,0.248750
1,11,2,0,0.249000
1,11,2,1,0.248750
1,11,2,2,0.249250
1,11,2,3,0.249500
1,11,2,4,0.248500
1,11,2,5,0.248417
1,11,2,6,0.253875
1,11,2,7,0.249250
1,11,2,8,0.249000
1,11,2,9,0.248542
1,11,2,10,0.248875
1,11,2,11,0.248750
1,11,2,12,0.247542
1,11,2,13,0.247833
1,11,2,14,0.248458
1,11,2,15,0.247458
1,11,2,16,0.248917
1,11,2,17,0.247875
1,11,2,18,0.248500
1,11,2,19,0.249167
1,11,2,20,0.246875
1,11,2,21,0.248000
1,11,2,22,0.248042
1,11,2,23,0.247750
1,11,2,24,0.249083
1,11,2,25,0.246958
1,11,2,26,0.247625
1,11,2,27,0.249083
1,11,2,28,0.248625
1,11,2,29,0.247625
1,11,2,30,0.247542
1,11,2,31,0.247917
1,11,2,32,0.247875
1,11,2,33,0.248875
1,11,2,34,0.247833
1,11,2,35,0.248500
1,11,2,36,0.247875
1,11,2,37,0.248875
1,11,2,38,0.247375
1,11,2,39,0.248500
1,11,2,40,0.247958
1,11,2,41,0.249208
1,11,2,42,0.248375
1,11,3,0,0.138875
1,11,3,1,0.138458
1,11,3,2,0.138333
1,11,3,3,0.137917
1,11,3,4,0.137875
1,11,3,5,0.137500
1,11,3,6,0.138125
1,11,3,7,0.139625
1,11,3,8,0.137875
1,11,3,9,0.138042
1,11,3,10,0.137833
1,11,3,11,0.138042
1,11,3,12,0.137875
1,11,3,13,0.138125
1,11,3,14,0.138125
1,11,3,15,0.138750
1,11,3,16,0.138500
1,11,3,17,0.138500
1,11,3,18,0.137875
1,11,3,19,0.138583
1,11,3,20,0.138292
1,11,3,21,0.138167
1,11,3,22,0.140250
1,11,3,23,0.140625
1,11,3,24,0.140167
1,11,3,25,0.139583
1,11,3,26,0.139125
1,11,3,27,0.139125
1,11,3,28,0.139417
1,11,3,29,0.139250
1,11,3,30,0.138875
1,11,3,31,0.138458
1,11,3,32,0.140208
1,11,3,33,0.139542
1,11,3,34,0.139000
1,11,3,35,0.138875
1,11,3,36,0.139208
1,11,3,37,0.139583
1,11,3,38,0.139250
1,11,3,39,0.140958
1,11,3,40,0.138333
1,11,3,41,0.137750
1,11,3,42,0.137375
1,12,0,0,0.250375
1,12,0,1,0.250292
1,12,0,2,0.248875
1,12,0,3,0.248042
1,12,0,4,0.248167
1,12,0,5,0.247958
1,12,0,6,0.247208
1,12,0,7,0.249000
1,12,0,8,0.249250
1,12,0,9,0.253083
1,12,0,10,0.252000
1,12,0,11,0.251750
1,12,0,12,0.248000
1,12,0,13,0.248458
1,12,0,14,0.251375
1,12,0,15,0.249500
1,12,0,16,0.248167
1,12,0,17,0.247958
1,12,0,18,0.247125
1,12,0,19,0.247750
1,12,0,20,0.247958
1,12,0,21,0.249542
1,12,0,22,0.249125
1,12,0,23,0.249167
1,12,0,24,0.248792
1,12,0,25,0.248375
1,12,0,26,0.248125
1,12,0,27,0.249750
1,12,0,28,0.248500
1,12,0,29,0.248458
1,12,0,30,0.246917
1,12,0,31,0.249125
1,12,0,32,0.248000
1,12,0,33,0.249250
1,12,0,34,0.249250
1,12,0,35,0.249542
1,12,0,36,0.247542
1,12,0,37,0.248375
1,12,0,38,0.248042
1,12,0,39,0.248625
1,12,0,40,0.249500
1,12,0,41,0.251125
1,12,0,42,0.250083
1,12,4,0,0.139792
1,12,4,1,0.141125
1,12,4,2,0.141125
1,12,4,3,0.140250
1,12,4,4,0.141625
1,12,4,5,0.141500
1,12,4,6,0.141750
